Date,59.91°,59.13°,59.97°,61.9°,63.25°,65.46°,66.74°,67.96°,69.49°,70.51°,70.2°,70.2°,68.55°,65.32°,62.52°,60.99°,59.91°
2023-07-04,340.25,311.25,343.25,450.5,430.25,391.25,364.0,333.5,286.0,245.5,258.75,258.75,316.5,393.75,441.5,426.75,340.25
2023-07-05,336.75,308.75,339.25,452.25,432.25,393.5,366.5,336.25,289.75,250.0,263.0,263.0,319.75,396.5,443.25,411.25,336.75
2023-07-06,333.25,306.5,335.5,454.0,434.5,396.25,369.5,339.5,293.75,254.75,267.5,267.5,323.25,398.75,445.5,400.0,333.25
2023-07-07,329.5,304.0,331.75,456.25,436.75,398.75,372.5,343.25,297.75,259.5,272.25,272.25,327.0,401.5,447.5,390.0,329.5
2023-07-08,325.75,301.25,328.0,458.5,439.0,401.75,375.75,346.5,302.25,264.75,277.0,277.0,330.75,404.25,449.75,381.25,325.75
2023-07-09,322.25,298.25,324.5,460.75,441.75,404.5,379.0,350.25,306.75,270.5,282.25,282.25,334.75,407.25,452.25,373.5,322.25
2023-07-10,318.5,295.75,320.25,463.25,444.25,407.75,382.5,354.5,311.5,275.75,287.5,287.5,339.0,410.25,454.75,366.0,318.5
2023-07-11,314.75,293.0,316.75,463.75,447.25,411.0,386.0,358.5,316.25,281.5,293.0,293.0,343.5,413.5,457.5,359.25,314.75
2023-07-12,311.0,290.25,313.0,435.5,450.0,414.25,389.75,362.75,321.5,287.5,298.75,298.75,347.75,416.75,460.25,352.75,311.0
2023-07-13,307.5,287.25,309.0,410.5,452.75,418.0,393.75,367.0,326.75,293.5,304.5,304.5,352.5,420.5,463.25,346.5,307.5
2023-07-14,303.75,285.0,305.5,395.5,456.0,421.75,398.0,371.75,332.0,300.0,310.25,310.25,357.25,424.0,466.0,340.5,303.75
2023-07-15,300.5,281.75,301.75,383.5,459.5,425.25,402.0,376.5,337.5,306.25,316.25,316.25,362.25,427.75,469.25,335.0,300.5
2023-07-16,297.25,279.25,298.25,373.25,462.75,429.25,406.25,381.0,343.25,312.5,322.5,322.5,367.5,431.5,453.25,329.75,297.25
2023-07-17,293.5,276.5,294.75,364.0,466.0,433.25,410.5,386.0,349.0,319.0,328.75,328.75,372.75,435.5,413.0,324.5,293.5
2023-07-18,290.25,273.75,291.5,355.75,469.5,437.25,415.25,391.0,355.0,325.75,335.25,335.25,377.75,439.75,396.25,319.5,290.25
2023-07-19,286.75,271.0,288.0,348.0,473.25,441.5,419.75,396.0,360.75,332.75,341.75,341.75,383.5,443.75,383.0,314.75,286.75
2023-07-20,283.75,268.25,284.75,341.0,459.5,446.0,424.75,401.5,366.75,339.5,348.5,348.5,389.0,448.0,372.0,310.0,283.75
2023-07-21,280.25,265.75,281.5,334.75,418.75,450.25,429.5,406.75,373.25,346.5,355.0,355.0,394.5,452.5,362.0,305.75,280.25
2023-07-22,277.25,263.25,278.25,328.5,399.0,454.75,434.5,412.25,379.5,353.5,361.75,361.75,400.25,457.0,353.25,301.5,277.25
2023-07-23,274.25,260.25,275.25,322.75,384.75,459.25,439.5,417.75,385.75,360.5,368.75,368.75,406.25,461.5,345.75,297.0,274.25
2023-07-24,270.75,258.25,272.0,317.0,372.75,464.25,444.5,423.25,392.25,367.75,375.75,375.75,412.25,466.25,338.5,293.0,270.75
2023-07-25,268.0,255.25,269.0,312.0,362.25,468.75,449.75,429.25,399.0,375.0,382.75,382.75,418.25,470.75,331.75,289.25,268.0
2023-07-26,265.5,252.75,266.0,307.0,353.25,473.75,455.0,434.75,405.5,382.25,389.75,389.75,424.25,475.75,325.5,285.25,265.5
2023-07-27,262.5,250.25,263.5,302.25,344.75,478.75,460.5,440.75,412.0,389.5,396.75,396.75,430.25,480.75,319.5,281.75,262.5
2023-07-28,259.5,248.25,260.5,297.75,337.25,483.75,466.0,446.75,418.75,397.0,403.75,403.75,436.5,485.5,314.0,278.5,259.5
2023-07-29,256.75,246.0,257.75,293.25,330.5,488.75,471.5,452.75,425.5,404.5,411.25,411.25,442.75,490.5,308.75,274.75,256.75
2023-07-30,254.5,243.5,255.25,289.0,324.25,478.5,477.0,458.75,432.25,412.0,418.5,418.5,449.0,457.5,303.5,271.25,254.5
2023-07-31,251.75,241.5,252.75,285.5,318.0,435.75,482.75,465.0,439.25,419.5,425.75,425.75,455.5,419.25,299.0,268.5,251.75
2023-08-01,249.25,239.5,250.25,281.75,312.25,410.5,488.25,471.0,446.25,427.0,433.0,433.0,462.0,399.5,294.5,265.25,249.25
2023-08-02,247.0,237.0,247.75,278.0,307.25,393.25,494.0,477.25,453.0,434.75,440.5,440.5,468.5,384.5,290.0,262.5,247.0
2023-08-03,244.25,235.0,245.25,274.25,302.25,379.5,499.75,483.5,460.25,442.25,448.0,448.0,475.0,372.0,286.0,259.5,244.25
2023-08-04,242.25,233.0,242.75,271.0,297.5,367.5,489.25,490.0,467.25,450.0,455.5,455.5,481.75,361.5,282.25,257.0,242.25
2023-08-05,240.0,231.0,240.75,268.0,292.75,357.75,445.0,496.25,474.5,457.75,462.75,462.75,488.25,352.25,278.75,254.0,240.0
2023-08-06,237.75,229.25,238.5,264.5,288.75,349.0,418.25,503.0,481.75,465.5,470.5,470.5,495.0,343.75,275.0,251.25,237.75
2023-08-07,235.75,227.25,236.5,261.5,284.75,340.75,399.75,509.25,488.75,473.25,478.0,478.0,501.75,336.25,271.5,249.25,235.75
2023-08-08,233.75,225.5,234.5,259.0,281.0,333.5,385.25,515.75,495.75,481.0,485.75,485.75,508.5,329.0,268.5,246.25,233.75
2023-08-09,231.5,223.5,232.0,256.0,277.25,326.5,373.0,485.25,503.0,488.75,493.25,493.25,515.25,322.75,265.25,244.25,231.5
2023-08-10,229.5,222.0,230.0,253.5,273.75,320.5,362.75,436.25,510.5,496.5,501.0,501.0,522.25,316.75,262.25,241.75,229.5
2023-08-11,227.5,220.25,228.5,250.75,270.75,315.0,353.5,414.75,517.75,504.25,508.75,508.75,496.25,311.25,259.5,239.5,227.5
2023-08-12,226.0,218.75,226.5,248.25,267.5,309.75,345.25,398.25,525.25,512.25,516.5,516.5,441.75,306.25,256.75,237.5,226.0
2023-08-13,224.5,216.75,224.75,246.0,264.25,304.75,338.0,384.75,532.5,520.0,524.0,524.0,419.5,301.25,253.75,235.25,224.5
2023-08-14,222.5,215.25,223.25,243.75,261.5,300.0,331.0,373.5,507.75,528.0,531.75,531.75,403.0,297.0,251.25,233.5,222.5
2023-08-15,220.75,213.75,221.5,241.5,258.75,295.5,324.75,363.25,454.0,536.0,539.5,539.5,389.0,292.5,249.0,231.5,220.75
2023-08-16,219.25,212.75,219.75,239.25,255.75,291.25,319.0,354.75,429.75,544.0,521.0,521.0,377.5,288.75,246.25,229.75,219.25
2023-08-17,217.5,211.25,218.5,237.25,253.25,287.5,313.75,347.0,412.0,524.25,470.75,470.75,367.5,285.0,244.25,227.75,217.5
2023-08-18,216.25,209.75,216.75,235.25,250.75,283.75,308.75,340.0,397.75,473.25,442.25,442.25,358.5,281.25,242.0,226.0,216.25
2023-08-19,214.75,208.5,215.5,233.25,248.75,280.0,304.0,333.25,385.75,445.0,423.0,423.0,350.5,278.0,240.0,224.5,214.75
2023-08-20,213.5,207.0,213.75,231.75,246.5,277.0,299.75,327.25,375.5,425.75,407.75,407.75,343.5,274.75,238.25,222.75,213.5
2023-08-21,212.25,206.0,212.5,230.0,244.25,273.75,295.75,322.0,366.5,410.25,395.0,395.0,337.25,271.75,236.0,221.25,212.25
2023-08-22,210.75,204.5,211.25,228.0,242.25,270.75,292.0,316.75,358.25,397.5,384.0,384.0,331.25,268.5,234.25,219.75,210.75
2023-08-23,209.5,203.75,210.0,226.5,240.5,268.0,288.5,312.25,351.0,386.75,374.5,374.5,325.75,266.0,232.75,218.25,209.5
2023-08-24,208.25,202.25,208.75,225.0,238.5,265.25,285.0,308.0,344.0,377.25,366.25,366.25,320.25,263.5,230.75,216.75,208.25
2023-08-25,206.75,201.25,207.75,223.5,236.5,263.0,281.75,303.75,338.5,368.75,358.75,358.75,316.0,261.0,229.25,215.5,206.75
2023-08-26,205.75,200.5,206.75,222.25,234.75,260.5,279.25,299.75,332.75,361.25,352.0,352.0,311.25,258.75,228.0,214.25,205.75
2023-08-27,204.75,199.25,205.5,220.5,233.5,258.0,276.25,296.5,327.75,354.5,345.75,345.75,307.25,256.25,226.5,213.0,204.75
2023-08-28,203.75,198.5,204.25,219.25,231.5,256.25,273.5,293.0,323.0,348.5,340.0,340.0,303.5,254.25,224.75,211.75,203.75
2023-08-29,202.75,197.75,203.25,218.0,230.25,254.0,270.75,289.5,319.0,343.0,335.25,335.25,300.0,252.5,223.25,210.75,202.75
2023-08-30,201.75,196.5,202.25,216.75,228.75,252.25,268.25,286.75,314.75,337.5,330.25,330.25,296.75,250.5,222.0,209.75,201.75
2023-08-31,201.0,195.75,201.25,215.75,227.5,250.5,266.5,283.75,310.75,332.75,325.75,325.75,293.75,248.75,221.0,208.75,201.0
2023-09-01,200.0,195.0,200.25,214.5,226.25,248.75,264.0,281.5,307.5,328.5,321.75,321.75,290.75,247.0,219.75,207.75,200.0
2023-09-02,199.25,194.25,199.75,213.75,224.75,247.0,262.5,279.25,304.0,324.75,318.0,318.0,288.0,245.5,218.75,207.0,199.25
2023-09-03,198.25,193.5,198.75,212.75,224.0,245.5,260.25,277.0,301.5,320.75,314.5,314.5,285.5,244.0,217.75,206.0,198.25
2023-09-04,198.0,193.0,198.25,211.75,222.75,244.25,258.5,274.5,298.25,317.25,311.5,311.5,283.5,242.5,216.75,205.0,198.0
2023-09-05,197.25,192.25,197.25,211.25,222.0,242.5,257.0,272.5,296.0,314.0,308.25,308.25,281.5,241.5,216.0,204.25,197.25
2023-09-06,196.5,191.5,197.0,210.0,220.75,241.5,255.5,271.0,293.5,311.5,305.75,305.75,279.0,240.0,214.75,204.0,196.5
2023-09-07,196.0,191.25,196.5,209.5,220.0,240.5,254.25,269.25,291.5,308.75,303.25,303.25,277.25,239.0,214.0,203.0,196.0
2023-09-08,195.25,190.5,195.75,208.75,219.25,239.25,253.0,267.75,289.5,306.25,300.75,300.75,275.5,238.0,213.25,202.5,195.25
2023-09-09,194.75,190.0,195.25,208.0,218.25,238.0,251.5,266.25,287.75,304.0,298.75,298.75,273.75,236.75,212.75,201.5,194.75
2023-09-10,194.25,189.5,194.5,207.5,217.5,237.25,250.5,264.75,285.75,302.0,296.75,296.75,272.5,235.75,212.0,201.25,194.25
2023-09-11,194.0,189.0,194.0,206.75,217.0,236.25,249.5,263.75,284.25,300.0,295.25,295.25,271.0,235.0,211.5,200.75,194.0
2023-09-12,193.5,188.75,193.75,206.25,216.25,235.5,248.5,262.5,282.75,298.5,293.5,293.5,270.0,234.25,210.75,200.0,193.5
2023-09-13,193.0,188.5,193.25,206.0,216.0,234.75,247.75,261.75,281.5,297.0,292.0,292.0,269.0,233.75,210.25,199.75,193.0
2023-09-14,192.75,188.0,193.0,205.5,215.25,234.25,246.75,260.75,280.25,295.5,290.75,290.75,268.0,233.0,209.5,199.25,192.75
2023-09-15,192.25,188.0,193.0,205.0,215.0,233.75,246.25,259.75,279.25,294.25,289.25,289.25,267.0,232.25,209.5,199.0,192.25
2023-09-16,192.0,187.75,192.5,204.75,214.5,233.0,245.75,259.25,278.5,293.25,288.5,288.5,266.25,231.75,209.0,198.75,192.0
2023-09-17,191.75,187.25,192.0,204.5,214.25,232.75,245.25,258.25,277.75,292.25,287.75,287.75,265.5,231.25,208.75,198.25,191.75
2023-09-18,191.5,187.0,191.75,204.0,214.0,232.25,244.5,257.75,277.0,291.5,287.0,287.0,265.0,231.0,208.5,198.0,191.5
2023-09-19,191.5,187.0,191.75,204.0,213.75,232.0,244.25,257.5,276.5,291.25,286.5,286.5,264.25,230.5,208.0,198.0,191.5
2023-09-20,191.25,187.0,191.75,203.75,213.5,231.75,244.25,257.25,276.0,290.5,286.0,286.0,264.25,230.5,208.25,198.0,191.25
2023-09-21,191.5,186.75,191.5,203.75,213.5,231.5,243.75,256.75,275.75,290.0,285.5,285.5,263.75,230.5,207.75,197.5,191.5
2023-09-22,191.0,186.75,191.25,203.75,213.25,231.5,243.75,257.0,275.5,290.0,285.5,285.5,263.75,230.5,207.75,197.5,191.0
2023-09-23,191.25,186.75,191.5,203.5,213.25,231.25,243.5,256.75,275.75,289.75,285.25,285.25,263.75,230.0,208.0,197.5,191.25
2023-09-24,191.25,187.0,191.5,204.0,213.5,231.5,243.75,256.75,275.75,290.0,285.25,285.25,263.75,230.5,208.0,197.75,191.25
2023-09-25,191.0,186.75,191.5,203.75,213.25,231.5,244.0,257.25,275.75,290.0,285.5,285.5,264.0,230.25,208.0,197.75,191.0
2023-09-26,191.5,186.75,191.5,203.75,213.5,231.75,244.25,257.5,276.25,290.75,286.0,286.0,264.25,230.5,208.25,198.0,191.5
2023-09-27,191.25,187.0,191.75,204.0,213.75,232.0,244.5,257.75,276.25,291.0,286.5,286.5,264.5,230.5,208.25,198.0,191.25
2023-09-28,191.75,187.25,192.0,204.0,214.0,232.5,245.0,258.0,277.25,291.75,286.75,286.75,265.0,231.0,208.25,198.25,191.75
2023-09-29,191.75,187.5,192.25,204.25,214.0,232.5,245.25,258.5,277.75,292.25,287.75,287.75,265.25,231.25,208.75,198.5,191.75
2023-09-30,192.0,187.5,192.5,204.75,214.75,233.0,245.75,259.25,278.5,293.25,288.75,288.75,266.0,231.5,209.0,198.5,192.0
2023-10-01,192.0,187.75,192.75,204.75,214.75,233.5,246.5,259.75,279.5,294.25,289.5,289.5,267.25,232.5,209.25,199.0,192.0
2023-10-02,192.5,187.75,193.25,205.5,215.25,234.0,246.75,260.75,280.5,295.5,290.75,290.75,268.0,232.75,209.75,199.25,192.5
2023-10-03,193.0,188.5,193.25,206.0,215.75,235.0,247.75,261.5,281.5,297.0,292.0,292.0,268.75,233.5,210.25,199.75,193.0
2023-10-04,193.25,188.75,193.75,206.25,216.25,235.75,248.5,262.75,282.75,298.25,293.25,293.25,270.0,234.0,210.75,200.25,193.25
2023-10-05,193.75,189.25,194.0,206.75,216.75,236.5,249.5,263.5,284.25,300.25,295.0,295.0,271.0,235.0,211.5,200.5,193.75
2023-10-06,194.25,189.75,194.75,207.5,217.75,237.25,250.5,265.0,285.75,302.25,297.0,297.0,272.5,236.0,212.0,201.25,194.25
2023-10-07,194.75,190.25,195.0,208.0,218.25,238.25,252.0,266.25,287.5,304.25,299.0,299.0,274.25,236.75,212.5,201.75,194.75
2023-10-08,195.25,190.5,195.75,208.75,219.25,239.0,253.0,267.5,289.5,306.5,301.0,301.0,275.5,237.75,213.75,202.5,195.25
2023-10-09,195.75,191.25,196.25,209.75,220.0,240.5,254.5,269.25,291.5,308.75,303.5,303.5,277.5,239.0,214.25,203.25,195.75
2023-10-10,196.5,191.75,197.0,210.25,221.0,241.75,255.75,271.0,293.75,311.5,306.0,306.0,279.25,240.25,214.75,203.75,196.5
2023-10-11,197.25,192.25,197.75,211.25,222.0,242.75,257.25,272.75,296.25,314.5,308.5,308.5,281.5,241.5,216.0,204.5,197.25
2023-10-12,198.25,193.0,198.75,212.25,223.0,244.25,258.75,274.75,298.75,317.75,311.5,311.5,283.5,242.75,216.75,205.25,198.25
2023-10-13,198.75,193.5,198.75,213.0,224.0,245.75,260.75,277.5,301.5,321.25,314.75,314.75,286.0,244.25,218.0,205.75,198.75
2023-10-14,199.5,194.5,199.75,213.75,225.25,247.25,262.25,279.5,305.0,325.0,318.5,318.5,288.75,245.75,218.75,207.0,199.5
2023-10-15,200.5,195.25,200.75,214.75,226.5,249.0,264.5,282.0,308.25,329.25,322.5,322.5,291.25,247.25,220.25,208.25,200.5
2023-10-16,201.25,196.0,201.75,216.0,227.75,250.75,266.75,284.75,312.0,333.75,326.5,326.5,294.25,249.0,221.25,209.0,201.25
2023-10-17,202.25,196.75,202.75,217.25,229.25,252.25,268.75,287.5,315.25,338.5,331.0,331.0,297.5,250.75,222.5,210.25,202.25
2023-10-18,203.0,197.75,203.5,218.5,230.75,254.5,271.25,290.25,319.75,344.0,336.25,336.25,300.75,253.0,223.75,211.0,203.0
2023-10-19,204.25,198.75,204.75,219.75,232.0,256.75,274.0,293.75,324.25,350.0,341.75,341.75,304.5,254.75,225.25,212.25,204.25
2023-10-20,205.25,199.75,205.5,221.25,233.75,258.75,276.75,297.0,329.25,356.5,347.25,347.25,308.75,257.25,226.75,213.5,205.25
2023-10-21,206.5,201.0,206.75,222.75,235.5,261.25,279.75,301.0,334.5,363.5,353.75,353.75,312.75,259.25,228.25,214.75,206.5
2023-10-22,207.5,201.75,208.25,223.75,237.25,263.75,282.75,305.0,340.5,371.25,361.0,361.0,317.25,261.75,230.0,216.25,207.5
2023-10-23,208.75,203.0,209.25,225.5,239.0,266.25,286.25,309.25,346.75,380.25,369.25,369.25,322.5,264.75,231.5,217.5,208.75
2023-10-24,209.75,204.25,210.5,227.25,241.0,269.25,289.75,313.75,353.5,390.75,378.25,378.25,327.75,267.25,233.25,219.0,209.75
2023-10-25,211.25,205.25,211.75,229.0,243.0,272.25,293.25,319.0,361.25,402.75,388.25,388.25,333.5,270.25,235.25,220.25,211.25
2023-10-26,212.75,206.75,213.25,230.5,245.25,275.25,297.25,324.25,370.25,416.75,400.25,400.25,340.0,273.25,237.0,222.0,212.75
2023-10-27,214.0,207.75,214.75,232.25,247.75,278.5,302.0,330.25,380.25,433.75,414.25,414.25,346.75,276.0,239.0,223.75,214.0
2023-10-28,215.75,209.25,216.0,234.25,249.75,282.25,306.5,336.5,391.75,456.5,431.5,431.5,354.75,279.5,241.25,225.5,215.75
2023-10-29,217.0,210.75,217.75,236.5,252.5,285.75,311.5,343.25,405.0,491.75,454.75,454.75,363.5,283.0,243.25,227.0,217.0
2023-10-30,218.5,212.25,219.25,238.75,254.75,289.5,317.0,351.5,420.75,547.5,491.25,491.25,372.75,286.75,245.75,228.75,218.5
2023-10-31,220.25,213.5,221.0,240.5,257.5,293.75,322.75,360.25,442.25,539.25,542.75,542.75,384.25,291.0,248.0,230.75,220.25
2023-11-01,222.25,215.25,222.75,242.75,260.25,298.5,329.25,369.75,473.5,531.25,534.75,534.75,397.25,295.5,250.75,232.75,222.25
2023-11-02,223.75,216.75,224.5,245.25,263.5,302.75,335.75,380.75,535.25,522.75,526.75,526.75,413.25,300.0,253.0,234.75,223.75
2023-11-03,225.5,218.25,226.25,247.75,266.5,307.75,343.25,393.75,527.5,514.75,518.75,518.75,433.5,305.0,256.0,236.75,225.5
2023-11-04,227.5,219.75,228.0,250.25,269.75,313.25,351.25,409.25,520.0,506.75,510.75,510.75,463.5,310.0,258.5,239.25,227.5
2023-11-05,229.5,221.75,230.0,253.0,273.0,319.5,360.75,429.5,512.5,498.5,503.0,503.0,524.0,315.5,261.75,241.25,229.5
2023-11-06,231.25,223.5,232.0,255.75,276.5,325.75,371.25,459.75,505.0,490.5,495.0,495.0,517.0,321.75,264.75,243.5,231.25
2023-11-07,233.25,225.5,234.0,258.75,280.5,332.25,383.25,517.25,497.25,482.25,487.0,487.0,509.75,328.25,267.75,246.25,233.25
2023-11-08,235.5,227.0,236.0,261.75,284.5,340.0,397.5,510.25,489.75,474.25,479.25,479.25,502.75,335.5,271.5,248.75,235.5
2023-11-09,238.0,229.25,238.5,264.75,288.75,348.25,415.5,503.5,482.5,466.25,471.5,471.5,496.0,343.25,275.0,251.5,238.0
2023-11-10,240.0,231.25,240.75,268.0,293.0,357.5,441.25,496.75,475.0,458.25,463.5,463.5,488.75,351.75,278.75,254.0,240.0
2023-11-11,242.25,233.0,243.0,271.25,297.5,367.5,506.0,490.5,467.5,450.25,455.75,455.75,482.0,361.5,282.25,257.0,242.25
2023-11-12,244.75,235.25,245.5,274.5,302.5,379.75,500.0,483.75,460.25,442.25,448.0,448.0,475.25,372.25,286.25,259.5,244.75
2023-11-13,247.0,237.25,247.75,278.25,308.0,394.0,494.0,477.25,453.0,434.5,440.5,440.5,468.5,385.0,290.5,262.75,247.0
2023-11-14,249.5,239.5,250.5,282.25,313.0,412.0,488.0,470.75,445.75,426.5,432.75,432.75,461.75,401.0,295.0,265.75,249.5
2023-11-15,252.0,242.0,253.0,286.0,319.0,438.0,482.25,464.25,438.75,418.75,425.0,425.0,455.0,421.5,299.5,269.0,252.0
2023-11-16,255.0,244.0,255.75,290.25,325.5,493.25,476.25,458.0,431.5,411.0,417.5,417.5,448.5,455.25,304.75,272.5,255.0
2023-11-17,257.5,246.5,258.5,294.5,332.25,488.0,470.5,452.0,424.5,403.25,410.0,410.0,442.0,489.75,310.0,275.75,257.5
2023-11-18,260.5,248.75,261.5,299.25,339.25,483.0,465.0,445.5,417.5,395.5,402.5,402.5,435.5,484.5,315.5,279.5,260.5
2023-11-19,263.5,251.5,264.25,303.75,347.25,477.5,459.5,439.5,410.5,387.75,395.0,395.0,429.0,479.5,321.25,283.0,263.5
2023-11-20,266.25,254.0,267.25,308.75,356.0,472.5,454.0,433.5,403.75,380.25,387.75,387.75,422.5,474.5,327.25,286.75,266.25
2023-11-21,269.25,256.5,270.5,313.75,365.75,467.5,448.5,427.5,396.75,372.75,380.5,380.5,416.5,469.5,334.0,290.75,269.25
2023-11-22,272.5,259.0,273.5,319.5,377.0,462.75,443.0,421.5,390.25,365.25,373.25,373.25,410.25,465.0,341.0,295.0,272.5
2023-11-23,275.5,262.0,276.75,325.0,390.0,458.0,437.75,416.0,383.5,358.0,366.0,366.0,404.0,460.0,348.5,299.0,275.5
2023-11-24,278.5,264.25,280.0,331.5,406.5,453.25,432.75,410.25,377.0,350.75,359.0,359.0,398.25,455.25,357.0,303.25,278.5
2023-11-25,282.0,267.0,283.5,338.0,429.25,448.75,427.75,404.75,370.75,343.5,352.25,352.25,392.25,450.75,366.5,308.0,282.0
2023-11-26,285.25,269.75,286.5,344.75,475.75,444.25,422.75,399.25,364.25,336.5,345.25,345.25,386.5,446.5,377.25,312.5,285.25
2023-11-27,288.75,272.5,290.0,352.0,472.0,440.0,418.0,394.0,358.0,329.5,338.5,338.5,381.0,442.25,389.5,317.5,288.75
2023-11-28,292.0,275.5,293.5,360.25,468.25,435.75,413.25,388.75,352.25,322.75,332.25,332.25,375.75,438.0,404.25,322.5,292.0
2023-11-29,295.5,278.0,297.0,369.0,464.75,431.5,408.5,383.5,346.0,316.0,325.5,325.5,370.0,434.0,424.75,327.5,295.5
2023-11-30,299.0,281.0,300.75,378.75,461.25,427.75,404.25,378.75,340.25,309.25,319.25,319.25,365.0,429.75,471.25,332.75,299.0
2023-12-01,302.75,283.5,304.25,390.25,458.0,423.5,400.0,374.0,335.0,303.0,313.0,313.0,360.0,426.0,468.0,338.5,302.75
2023-12-02,306.25,286.5,307.75,403.5,454.75,420.0,395.75,369.25,329.25,296.75,307.25,307.25,355.0,422.25,465.0,344.25,306.25
2023-12-03,309.75,289.0,311.5,421.0,451.75,416.5,392.0,365.0,324.0,290.5,301.5,301.5,350.25,418.75,462.0,350.25,309.75
2023-12-04,313.5,292.0,315.5,457.5,449.0,413.0,388.0,360.75,319.0,284.5,295.75,295.75,345.75,415.5,459.0,356.5,313.5
2023-12-05,317.0,295.0,319.0,465.0,446.0,409.75,384.5,356.75,314.25,278.75,290.25,290.25,341.25,412.25,456.5,363.25,317.0
2023-12-06,321.0,297.5,322.5,462.5,443.25,406.5,381.0,352.75,309.25,273.25,285.0,285.0,337.25,409.25,454.0,370.0,321.0
2023-12-07,324.25,300.0,326.25,460.25,441.0,403.5,377.75,349.0,305.0,268.0,280.0,280.0,333.0,406.25,451.5,377.5,324.25
2023-12-08,327.5,302.5,330.0,458.0,438.5,401.0,374.5,345.5,300.5,263.0,275.25,275.25,329.5,403.5,449.5,385.5,327.5
2023-12-09,331.25,305.25,333.5,456.0,436.25,398.25,371.75,342.25,296.75,258.25,270.75,270.75,325.75,401.0,447.25,394.0,331.25
2023-12-10,334.75,307.5,337.25,454.25,434.25,395.75,369.0,339.25,292.75,253.75,266.25,266.25,322.75,398.5,445.25,403.5,334.75
2023-12-11,338.0,310.0,340.5,452.25,432.25,393.75,366.5,336.25,289.25,249.25,262.5,262.5,319.5,396.25,443.25,414.5,338.0
2023-12-12,341.0,312.0,343.5,450.75,430.75,391.5,364.25,333.5,286.0,245.5,258.75,258.75,316.75,394.25,441.75,428.0,341.0
2023-12-13,343.75,314.0,347.0,449.25,429.0,389.75,362.0,331.25,283.0,242.0,255.5,255.5,314.0,392.5,440.25,452.75,343.75
2023-12-14,346.75,315.75,349.75,448.0,427.5,388.0,360.25,329.0,280.5,238.5,252.5,252.5,311.75,390.75,439.0,460.5,346.75
2023-12-15,349.25,317.25,352.25,447.0,426.5,386.5,358.5,327.0,278.0,235.75,249.75,249.75,309.75,389.25,437.75,459.5,349.25
2023-12-16,351.5,318.75,354.5,446.0,425.25,385.25,357.0,325.5,276.0,233.25,247.5,247.5,308.0,388.0,436.75,458.5,351.5
2023-12-17,353.25,320.0,356.75,445.0,424.5,384.0,356.0,324.0,274.25,231.0,245.5,245.5,306.5,387.0,436.0,457.75,353.25
2023-12-18,355.0,321.0,358.25,444.5,423.5,383.25,355.0,323.0,273.0,229.5,243.75,243.75,305.25,386.0,435.25,457.0,355.0
2023-12-19,356.25,321.75,359.5,444.0,423.0,382.5,354.25,322.0,271.75,228.0,242.5,242.5,304.5,385.5,434.75,456.5,356.25
2023-12-20,357.0,322.5,360.5,443.5,422.75,382.25,353.75,321.5,271.0,227.0,241.75,241.75,303.75,385.0,434.25,456.25,357.0
2023-12-21,357.75,322.5,361.0,443.25,422.5,382.0,353.5,321.25,270.75,226.75,241.25,241.25,303.5,384.75,434.0,456.25,357.75
2023-12-22,357.75,322.75,361.0,443.25,422.5,382.0,353.25,321.25,270.75,226.5,241.25,241.25,303.25,384.75,434.0,456.25,357.75
2023-12-23,357.25,322.5,360.75,443.5,422.75,382.0,353.5,321.5,271.0,227.0,241.5,241.5,303.75,385.0,434.25,456.25,357.25
2023-12-24,356.5,322.0,360.0,443.75,423.0,382.5,354.0,321.75,271.75,227.75,242.25,242.25,304.25,385.25,434.5,456.5,356.5
2023-12-25,355.25,321.25,359.0,444.25,423.5,383.25,354.75,322.75,272.75,228.75,243.25,243.25,305.0,385.75,435.0,457.0,355.25
2023-12-26,353.75,320.25,357.25,444.75,424.25,383.75,355.75,323.75,273.75,230.75,244.75,244.75,306.25,386.75,435.75,457.5,353.75
2023-12-27,352.0,319.25,355.0,445.75,425.0,384.75,356.75,325.25,275.25,232.75,246.75,246.75,307.75,387.75,436.5,458.25,352.0
2023-12-28,349.75,317.75,353.0,446.75,426.25,386.25,358.25,326.75,277.25,235.0,249.0,249.0,309.25,388.75,437.25,459.25,349.75
2023-12-29,347.25,316.25,350.5,447.75,427.25,387.75,359.75,328.25,279.75,237.75,251.75,251.75,311.25,390.25,438.75,460.25,347.25
2023-12-30,345.0,314.5,347.5,448.75,428.75,389.25,361.75,330.75,282.25,240.75,254.75,254.75,313.25,391.75,439.75,461.25,345.0
2023-12-31,341.75,312.5,344.75,450.25,430.25,391.0,363.75,332.75,285.25,244.25,257.75,257.75,315.75,393.75,441.25,432.5,341.75
